-387.783020,892.580200,11.574009,165.313247,0,0 // 
-413.526092,1026.031738,11.256328,359.999114,0,0 // exit1
-419.854583,1025.689575,11.256329,359.999114,0,0 // exit1
-419.854583,1025.689575,11.256329,359.999114,0,0 // exit2
-426.078430,1026.133056,11.256711,359.999114,0,0 // exit3
-413.172576,1003.170715,11.363092,359.999114,0,0 // vhod1
-420.123168,1002.901611,11.343168,359.999114,0,0 // vhod2
-426.230926,1003.092834,11.357905,359.999114,0,0 // vhod3
2312.882080,-2608.567871,21.829063,282.703521,0,0 // stayling
1726.508666,2446.751220,14.979245,282.703521,0,0 // shinka
