832.513122,800.523620,13.146055,83.134796,0,0 // 
1806.766479,2520.385986,14.810682,126.911987,0,0 // 
-887.260253,-1570.785278,1398.461059,278.376922,1,1 // 
-886.844360,-1570.354003,1398.461059,250.606811,1,1 // 
-886.770874,-1570.570800,1398.461059,132.929855,1,1 // 
-886.716003,-1572.892944,1398.461059,78.207115,1,1 // 
2893.384765,2481.404785,1051.004760,355.532135,5,1 // 
2892.573730,2481.810791,1051.004760,357.126068,5,1 // 
2913.683349,2484.406250,1051.004760,170.853500,5,1 // 
2899.003417,2497.513183,1051.004760,1.818222,5,1 // 
2327.420166,2009.648559,16.620204,353.818878,0,0 // 
2317.292724,2012.737915,16.121875,96.412353,0,0 // 
2354.664306,1957.065551,15.704530,123.827911,0,0 // 
2316.881591,2061.053222,15.871875,179.536056,0,0 // 
2352.710937,1968.152221,15.935668,240.812057,0,0 // 
2354.650146,1966.332397,15.749359,254.269088,0,0 // 
2352.314697,1960.887207,15.904767,0.430693,0,0 // 
2342.964843,2061.153808,15.878908,188.838394,0,0 // 
2893.283935,2491.884521,1051.004760,18.188188,100,1 // 
2927.628906,2484.793212,1051.004760,0.781345,100,1 // 
1864.076904,2015.191894,15.856107,338.776245,0,0 // 
-1109.072875,1510.934570,1499.945922,210.005737,1,1 // 
-1090.645629,1521.239990,1499.947265,40.051994,1,1 // 
-874.329650,-1577.651733,1398.461059,331.227416,1,1 // 
-1091.081298,1521.694213,1499.947265,212.470657,2,1 // 
2913.540283,1990.734619,2050.988525,271.783935,1,1 // 
-886.715820,-1570.584960,1398.461059,283.683593,1,1 // 
-886.710144,-1572.791381,1398.461059,272.937957,1,1 // 
1980.918945,-546.052734,12.500099,359.304229,0,0 // 
2378.790039,1677.239501,15.249534,349.019287,0,0 // 
438.135620,982.659118,1001.000000,309.492340,0,1 // 
-2561.887695,36.729068,27.875429,352.432342,0,0 // 
2092.112060,-2284.107666,23.097848,82.171966,0,0 // 
-606.587951,-291.312194,798.976745,15.886539,1,1 // 
-606.176452,-289.814270,798.976745,181.272888,1,1 // 
-608.071655,-293.815246,798.976745,17.289100,1,1 // 
-2400.414306,-394.220458,30.582771,175.528350,0,0 // 
-2359.466796,-411.316528,29.394414,86.789260,0,0 // 
-2354.492919,-445.419982,29.397434,1.555322,0,0 // 
-2360.828369,-444.691345,29.404907,6.811521,0,0 // 
-2360.828369,-444.691345,29.404907,6.811521,0,0 // 
-2361.175048,-444.484649,29.404907,90.538871,0,0 // 
-2360.945068,-445.825500,29.404907,171.711517,0,0 // 
-2360.364990,-445.767272,29.404907,353.012725,0,0 // 
-2360.341064,-445.001770,29.404907,10.850755,0,0 // 
-2364.322753,-444.910339,29.404907,357.717590,0,0 // 
-2344.446289,-440.423767,29.404907,358.644622,0,0 // 
-2357.644287,-414.730377,29.391418,27.601823,0,0 // 
1681.804809,1779.371826,16.400110,2.023230,0,0 // 
2914.902343,2009.853393,2050.965087,206.552215,1,1 // 
-1101.798095,1525.334228,1499.954589,8.027613,2,1 // 
-1101.688110,1525.405639,1499.954589,196.645599,1,1 // 
-870.747131,-1589.213989,1398.461059,243.850509,1,1 // 
-107.876174,621.962707,12.025333,282.867614,0,0 // 
1926.459960,-2237.752441,11.227363,265.638092,0,0 // 
-1107.455932,1481.743652,1503.805053,238.263732,1,1 // 
1907.608642,-2227.842529,43.240077,59.162872,0,0 // 
1895.749633,-2227.060546,43.240077,265.753997,0,0 // 
1887.674926,-2221.392822,43.240077,263.070465,0,0 // 
1922.739501,-2232.549560,11.250000,183.597991,0,0 // 
1923.212646,-2233.171142,11.250000,41.705150,0,0 // 
1925.844970,-2232.325195,11.250000,180.690414,0,0 // 
1929.087768,-2232.657958,11.250000,186.852951,0,0 // 
1932.760620,-2232.961914,11.250000,179.597488,0,0 // 
1945.420898,-2236.575439,11.250644,91.972679,0,0 // 
1815.684570,1698.172729,1493.039794,179.369430,0,1 // 
1803.238281,1729.915649,1493.039794,271.762023,0,1 // 
2892.269287,1987.358642,2050.988525,172.312835,1,1 // 
2924.829589,1999.917480,2050.988525,270.851318,1,1 // 
2884.918212,2000.029785,2050.988525,303.983337,1,1 // 
1000.137634,2488.746093,1499.304687,166.671051,0,1 // 
1793.788208,1744.218261,1493.047119,32.568832,0,1 // 
2317.051269,1738.028930,14.510134,62.150100,0,0 // 
437.269989,982.609985,1001.000000,0.000000,0,1 // 
2275.792724,-726.829223,13.573974,19.264478,0,0 // 
2766.785156,742.244140,31.188962,130.899719,0,0 // 
2777.088867,750.336059,30.985837,33.097351,0,0 // 
2674.455078,2616.507324,15.857086,355.743988,0,0 // 
2642.663574,2587.188720,16.391975,140.525024,0,0 // 
2629.631591,2584.560546,16.595100,107.132316,0,0 // 
1602.524780,2885.207275,12.198387,179.874877,0,0 // 
1600.154907,2897.200195,11.995286,2.420102,0,0 // 
-2538.441406,-695.910034,29.580478,66.917160,0,0 // 
-2525.447509,-692.907348,29.775791,358.082458,0,0 // 
1019.063842,-790.866149,41.328125,69.206176,0,0 // 
1015.249877,-778.694458,41.125000,21.755256,0,0 // 
2242.595458,-1793.896728,21.720172,14.333218,0,0 // 
1547.537841,414.433410,1000.999328,186.723129,306,1 // 
