1465.980590,2500.098632,2501.000000,87.286026,1,1 // etaj vverx bolka
1465.980590,2500.098632,2506.000244,87.286026,1,1 // etaj vniz bolka
1469.081054,2500.212646,2506.000244,263.946716,1,1 // etaj vverx bolka pos
1469.081054,2500.212646,2501.000000,263.946716,1,1 // etaj vniz bolka pos
1468.237670,2500.777832,2501.000000,59.288341,1,1 // 
-2558.124267,-284.856994,27.354429,80.955810,0,0 // MCHS VXOD
-2555.683837,-284.668121,27.354429,268.896240,0,0 // MCHS EXIT POS
-2599.947021,-280.328033,1246.680419,349.379577,0,1 // MCHS VXOD POS
-2600.107177,-283.330505,1246.680419,185.423110,0,1 // MCHS EXIT 
