

2376.640136,-2139.198730,22.088638,354.180145,0,0 // 

2376.831542,-2141.790527,21.971002,176.785385,0,0 // exit

980.236267,-16.965925,1380.996215,2.230287,0,1 // 

1935.855712,-2235.606201,11.250000,198.408676,0,0 // gibdd

1915.975708,-2232.926757,11.250000,181.851181,0,0 // gibdd car 1

1919.384033,-2233.163330,11.250000,181.078643,0,0 // gibdd car 2

1922.589965,-2232.958984,11.250000,181.464477,0,0 // gibdd car 3

1925.877807,-2232.879150,11.250000,178.959014,0,0 // gibdd car 4

1913.531616,1069.223022,28.765625,148.920028,0,0 // 

988.844177,-7.660728,1380.996215,335.707855,0,1 // 222(

988.819152,-7.748585,1380.996215,82.235939,0,1 // a(

-12.057195,1.947651,7.181785,278.429107,0,0 // 

1.280019,10.638674,5.831937,191.317779,0,0 // 

2385.015380,-1838.499267,21.883314,241.519165,0,0 // pos smi

2386.171875,-1819.757202,21.859375,87.794944,0,0 // smi car 1 

2386.205322,-1812.078247,21.859375,89.464729,0,0 // smi car 2

2385.751953,-1808.144409,21.859375,90.475524,0,0 // smi car 3

2385.872314,-1804.331909,21.859375,94.371795,0,0 // smi car 4

1645.533935,2549.582031,15.284887,275.509643,0,0 // 1

1671.092285,2550.629150,15.536540,275.509643,0,0 // 11

1875.311767,2418.691894,16.472984,275.509643,0,0 // 22

-174.994934,587.772766,12.008130,173.960220,0,0 // 111

-88.648986,669.413146,12.108702,308.472259,0,0 // 222-851.764465,1113.119628,9.539975,194.846466,0,0 // moto 111
-966.580383,1254.175170,10.948499,194.846466,0,0 // moto 222
-192.552978,578.706359,11.992631,268.304168,0,0 // arz bol 111
-299.068969,539.403198,12.517345,327.882598,0,0 // arz bol 222
-2285.737304,-114.393127,-95.117500,327.882598,0,0 // lut bol 111
-2394.319335,-223.865844,-95.033515,264.046112,0,0 // lut bol 222
-1034.935302,2159.171875,38.461330,193.976867,0,0 // zavos 111
-1124.056762,2230.977050,41.647994,230.543670,0,0 // zavos 222
-783.021240,1899.607421,45.854812,179.913757,0,0 // gryz salon 111
-717.282165,2003.548828,45.854812,290.702392,0,0 // gryz salon 222
-391.101196,983.072875,12.149724,300.116790,0,0 // tex 111
-474.789794,1040.102294,12.150711,22.064926,0,0 // tex 222
2287.807861,-2652.880126,21.994539,245.389389,0,0 // styling 111
2357.666503,-2594.603515,21.988199,205.327804,0,0 // styling 222
529.368835,1593.303588,12.003287,87.366554,0,0 // konti 111
696.513366,1775.188964,12.078809,289.179077,0,0 // konti 222
2423.455566,1713.539550,2.321903,178.382507,0,0 // hahta 111
2254.791259,1862.427612,2.476664,178.382507,0,0 // hahta 222
-856.131652,1110.942871,9.050034,289.500274,0,0 // moto 111
-969.932922,1258.087158,11.120668,289.500274,0,0 // moto 222
-973.107666,267.978271,25.564952,100.222328,0,0 // 
-977.140075,269.114135,25.564952,316.278015,0,0 // 
-975.109802,268.110626,25.564952,114.771926,0,0 // vz
-976.911743,268.361541,25.524305,123.332954,0,0 // 
-983.656860,204.917953,24.822523,229.189102,0,0 // 
-1085.882812,267.158691,24.968379,130.468048,0,0 // 
-1011.150085,197.888442,25.770933,146.522857,0,0 // 
-1053.922973,297.880523,25.113557,328.496978,0,0 // 
-1135.271118,449.727020,20.760240,136.990341,0,0 // 
-1204.079223,546.164978,18.209592,107.205917,0,0 // 
-1260.025756,647.346618,16.921714,119.314796,0,0 // 
-1295.061035,705.669860,16.802509,119.593452,0,0 // 
-1254.857299,275.269348,33.212692,353.360351,0,0 // 
-1306.021972,307.950347,32.984519,326.249542,0,0 // 
-1354.431762,371.075744,32.877708,120.777412,0,0 // 
-1308.610229,389.161682,32.559524,301.813323,0,0 // 
-1387.168457,420.497558,31.938650,124.791831,0,0 // 
-1330.218750,422.353057,31.478160,301.300659,0,0 // 
-1414.110961,466.003356,31.181919,123.986618,0,0 // 
-1371.352539,491.736877,31.314098,297.701721,0,0 // 
-1456.657226,540.784912,31.181507,119.949348,0,0 // 
-1413.757568,562.035766,31.267444,289.688140,0,0 // 
-1516.688354,640.314086,31.568733,115.896766,0,0 // 
-1469.785034,654.850646,30.963838,304.503845,0,0 // 
-1561.476196,695.936523,31.574047,122.771659,0,0 // 
-1617.591186,718.762145,32.851882,70.966995,0,0 // 
2508.235595,2464.847900,2500.593750,189.324081,342,1 // stol 1
2512.765136,2461.914306,2500.593750,257.922363,342,1 // stol 2
2509.275878,2455.723876,2500.593750,173.321899,342,1 // stol 3
2514.574462,2455.245849,2500.593750,39.336071,342,1 // stol 4
2512.811523,2448.583984,2500.593750,281.629241,342,1 // stol 5
2508.137207,2445.757812,2500.593750,1.892171,342,1 // stol 6
-1101.499633,1518.315917,1499.947998,19.157505,1,1 // 
-1101.841552,1518.151489,1499.947998,0.363156,0,1 // 
1501.676879,2506.965576,2501.000000,14.134824,1,1 // 
-1823.496093,-2633.551513,7.584485,190.663833,0,0 // 
-1945.084960,653.502441,29.099472,277.687774,0,0 // 
-1977.140747,626.770935,28.894866,99.987686,0,0 // 
-1921.453247,566.277038,29.834266,289.687561,0,0 // 
-1963.491210,518.151977,28.915008,5.738594,0,0 // 
-1881.160278,466.211700,28.531690,300.868835,0,0 // 
-1981.020019,460.183502,29.796112,198.777099,0,0 // 
-1860.947387,423.834442,28.703405,286.733215,0,0 // 
-1884.639526,380.324066,28.014749,109.129364,0,0 // 
